"";"comuna";"cut_comuna";"año";"variable";"cifra"
"6559";"VALPARAÍSO";"5101";2018;"Porcentaje de viviendas en situación de hacinamiento";6,32
"6560";"VALPARAÍSO";"5101";2018;"Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos";18,3
"6561";"VALPARAÍSO";"5101";2022;"Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales";0,481062460806295
"6562";"VALPARAÍSO";"5101";2019;"Porcentaje de zonas típicas con lineamientos de intervención aprobados";0
"6563";"VALPARAÍSO";"5101";2019;"Porcentaje de zonas típicas con lineamientos de intervención en desarrollo";0
"6564";"VALPARAÍSO";"5101";2019;"Promedio de intersecciones relevantes cada 1,44 km²";15,16
"6565";"VALPARAÍSO";"5101";2019;"Proporción de viajes con una duración mayor o igual a 45 minutos";20,13
"6566";"VALPARAÍSO";"5101";2019;"Proporción de viajes de estudio y trabajo con una duración mayor o igual a 45 minutos";27,52
"6567";"VALPARAÍSO";"5101";2019;"Proporción de viajes totales en transporte privado con una duración mayor o igual a 45 minutos";13,76
"6568";"VALPARAÍSO";"5101";2019;"Proporción de viajes totales en transporte público con una duración mayor o igual a 45 minutos";33,79
"6569";"VALPARAÍSO";"5101";2020;"Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica";1,28
"6570";"VALPARAÍSO";"5101";2019;"Relación entre el tiempo de viaje en hora punta respecto del tiempo de viaje fuera de hora punta";0,833333333333333
"6571";"VALPARAÍSO";"5101";2018;"Requerimiento de viviendas nuevas urbanas";8969
"6572";"VALPARAÍSO";"5101";2018;"Superficie de parques públicos por habitante que cumple estándar de distancia (3.000 metros)";0,58
"6573";"VALPARAÍSO";"5101";2018;"Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros)";2,37
"6574";"VALPARAÍSO";"5101";2018;"Superficie de áreas verdes públicas por habitante";1,25
"6575";"VALPARAÍSO";"5101";2021;"Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares";613,374712183402
"6576";"VALPARAÍSO";"5101";2021;"Tasa de conexiones residenciales fijas de internet por cada 100 habitantes";23,1627098140027
"6577";"VALPARAÍSO";"5101";2022;"Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes";191,125979952171
"6578";"VALPARAÍSO";"5101";2022;"Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes";63,4889749496294
"6579";"VALPARAÍSO";"5101";2022;"Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes";137,177612211977
"6580";"VALPARAÍSO";"5101";2018;"Tiempo de viaje en hora punta mañana";50
"6581";"VALPARAÍSO";"5101";2018;"Tiempo de viaje en transporte público en hora punta mañana";60
"6582";"VALPARAÍSO";"5101";2018;"Índice de segregación de la población vulnerable";0,427447004200546
"6583";"VILLA ALEMANA";"5804";2018;"Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes";4,36
"6584";"VILLA ALEMANA";"5804";2019;"Cantidad de luminarias cada 50 metros lineales de red vial";0,8
"6585";"VILLA ALEMANA";"5804";2019;"Cantidad de residuos eliminados con disposición final per cápita";0,865038467808755
"6586";"VILLA ALEMANA";"5804";2021;"Consumo de energía eléctrica per cápita no residencial";175,328034028602
"6587";"VILLA ALEMANA";"5804";2021;"Consumo de energía eléctrica per cápita residencial";708,903913006613
"6588";"VILLA ALEMANA";"5804";2022;"Densidad de hogares en campamentos";14,7991543340381
"6589";"VILLA ALEMANA";"5804";2018;"Densidad de oferta planificada de transporte público mayor en periodo punta mañana, por persona";6,12
"6590";"VILLA ALEMANA";"5804";2018;"Densidad de oferta planificada de transporte público menor en periodo punta mañana, por persona";1,6
"6591";"VILLA ALEMANA";"5804";2018;"Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos";0,01
"6592";"VILLA ALEMANA";"5804";2020;"Distancia a centros de salud primaria";1412,18
"6593";"VILLA ALEMANA";"5804";2020;"Distancia a establecimientos de educación básica";777,45
"6594";"VILLA ALEMANA";"5804";2020;"Distancia a establecimientos de educación inicial";595,25
"6595";"VILLA ALEMANA";"5804";2018;"Distancia a paraderos de transporte público mayor";281
"6596";"VILLA ALEMANA";"5804";2019;"Distancia a parques públicos";2078,640668
"6597";"VILLA ALEMANA";"5804";2019;"Distancia a plazas públicas";356,73078
"6598";"VILLA ALEMANA";"5804";2018;"Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros";2156
"6599";"VILLA ALEMANA";"5804";2022;"Indisponibilidad de suministro eléctrico - indicador SAIDI anual";5,60002863
"6600";"VILLA ALEMANA";"5804";2019;"Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano";0
"6601";"VILLA ALEMANA";"5804";2018;"Número de microbasurales por cada 10.000 habitantes";1,04
"6602";"VILLA ALEMANA";"5804";2021;"Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes";219,744502854559
"6603";"VILLA ALEMANA";"5804";2021;"Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes";4,23944378497541
"6604";"VILLA ALEMANA";"5804";2022;"Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias)";62,5565946282473
"6605";"VILLA ALEMANA";"5804";2019;"Partición modal del transporte público (número de viajes en transporte público respecto al número total de viajes)";40,3343555580314
"6606";"VILLA ALEMANA";"5804";2019;"Partición modal del transporte sustentable (suma de viajes en transporte público, caminata y bicicleta respecto al número total de viajes)";69,8
"6607";"VILLA ALEMANA";"5804";2020;"Porcentaje de  la superficie cubierta por vegetación total";37,12
"6608";"VILLA ALEMANA";"5804";2022;"Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios";0,644970600963735
"6609";"VILLA ALEMANA";"5804";2018;"Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF";0
"6610";"VILLA ALEMANA";"5804";2019;"Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante";11,7
"6611";"VILLA ALEMANA";"5804";2019;"Porcentaje de la población en situación de pobreza multidimensional";14,4
"6612";"VILLA ALEMANA";"5804";2019;"Porcentaje de la población en situación de pobreza por ingresos";3,73
"6613";"VILLA ALEMANA";"5804";2020;"Porcentaje de la superficie cubierta por vegetación densa";0,8
"6614";"VILLA ALEMANA";"5804";2022;"Porcentaje de la superficie de campamentos respecto del área urbana";1,48235589077158
"6615";"VILLA ALEMANA";"5804";2018;"Porcentaje de manzanas con veredas con buena calidad de pavimento";39,8
"6616";"VILLA ALEMANA";"5804";2022;"Porcentaje de participación en las elecciones municipales por comuna";42,0187936353304
"6617";"VILLA ALEMANA";"5804";2019;"Porcentaje de población atendida por el sistema de parques públicos";75,9
"6618";"VILLA ALEMANA";"5804";2019;"Porcentaje de población atendida por el sistema de plazas públicas";66,63
"6619";"VILLA ALEMANA";"5804";2018;"Porcentaje de población atendida por la red de ciclovías";0,01
"6620";"VILLA ALEMANA";"5804";2019;"Porcentaje de residuos municipales valorizados";0
"6621";"VILLA ALEMANA";"5804";2018;"Porcentaje de unidades vecinales de la comuna que tienen entre 20% y 60% de hogares vulnerables";71,4285714285714
"6622";"VILLA ALEMANA";"5804";2021;"Porcentaje de viajes originados  inferiores a 5 kilómetros";73,4165622885409
"6623";"VILLA ALEMANA";"5804";2018;"Porcentaje de viviendas con situación de allegamiento externo";0,96
"6624";"VILLA ALEMANA";"5804";2018;"Porcentaje de viviendas en situación de hacinamiento";4,48
"6625";"VILLA ALEMANA";"5804";2018;"Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos";10,66
"6626";"VILLA ALEMANA";"5804";2022;"Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales";0,359842538701186
"6627";"VILLA ALEMANA";"5804";2019;"Promedio de intersecciones relevantes cada 1,44 km²";7,85
"6628";"VILLA ALEMANA";"5804";2019;"Proporción de viajes con una duración mayor o igual a 45 minutos";19,49
"6629";"VILLA ALEMANA";"5804";2019;"Proporción de viajes de estudio y trabajo con una duración mayor o igual a 45 minutos";27,09
"6630";"VILLA ALEMANA";"5804";2019;"Proporción de viajes totales en transporte privado con una duración mayor o igual a 45 minutos";14,32
"6631";"VILLA ALEMANA";"5804";2019;"Proporción de viajes totales en transporte público con una duración mayor o igual a 45 minutos";35,12
"6632";"VILLA ALEMANA";"5804";2020;"Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica";1,24
"6633";"VILLA ALEMANA";"5804";2019;"Relación entre el tiempo de viaje en hora punta respecto del tiempo de viaje fuera de hora punta";1
"6634";"VILLA ALEMANA";"5804";2018;"Requerimiento de viviendas nuevas urbanas";1605
"6635";"VILLA ALEMANA";"5804";2018;"Superficie de parques públicos por habitante que cumple estándar de distancia (3.000 metros)";0,51
"6636";"VILLA ALEMANA";"5804";2018;"Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros)";2,63
"6637";"VILLA ALEMANA";"5804";2018;"Superficie de áreas verdes públicas por habitante";1,97
"6638";"VILLA ALEMANA";"5804";2021;"Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares";745,304777594728
"6639";"VILLA ALEMANA";"5804";2021;"Tasa de conexiones residenciales fijas de internet por cada 100 habitantes";25,5723249109717
"6640";"VILLA ALEMANA";"5804";2022;"Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes";90,2212685319362
"6641";"VILLA ALEMANA";"5804";2022;"Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes";52,6697135213466
"6642";"VILLA ALEMANA";"5804";2022;"Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes";59,4276000445881
"6643";"VILLA ALEMANA";"5804";2018;"Tiempo de viaje en hora punta mañana";60
"6644";"VILLA ALEMANA";"5804";2018;"Tiempo de viaje en transporte público en hora punta mañana";75
"6645";"VILLA ALEMANA";"5804";2018;"Índice de segregación de la población vulnerable";0,230076028450965
"6646";"VILLARRICA";"9120";2018;"Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes";31,63
"6647";"VILLARRICA";"9120";2019;"Cantidad de luminarias cada 50 metros lineales de red vial";0,14
"6648";"VILLARRICA";"9120";2022;"Cantidad de residuos eliminados con disposición final per cápita";1,07363627743639
"6649";"VILLARRICA";"9120";2021;"Consumo de energía eléctrica per cápita no residencial";703,600497027907
"6650";"VILLARRICA";"9120";2021;"Consumo de energía eléctrica per cápita residencial";979,246381435336
"6651";"VILLARRICA";"9120";2022;"Densidad de hogares en campamentos";8,44250363901019
"6652";"VILLARRICA";"9120";2018;"Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos";0,01
"6653";"VILLARRICA";"9120";2020;"Distancia a centros de salud primaria";799,41
"6654";"VILLARRICA";"9120";2020;"Distancia a establecimientos de educación básica";614,16
"6655";"VILLARRICA";"9120";2020;"Distancia a establecimientos de educación inicial";678,54
"6656";"VILLARRICA";"9120";2018;"Distancia a paraderos de transporte público mayor";238
"6657";"VILLARRICA";"9120";2019;"Distancia a parques públicos";1904,614511
"6658";"VILLARRICA";"9120";2019;"Distancia a plazas públicas";375,109518
"6659";"VILLARRICA";"9120";2018;"Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros";1710
"6660";"VILLARRICA";"9120";2022;"Indisponibilidad de suministro eléctrico - indicador SAIDI anual";37,5105458
"6661";"VILLARRICA";"9120";2019;"Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano";0
"6662";"VILLARRICA";"9120";2021;"Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes";622,964032642644
"6663";"VILLARRICA";"9120";2021;"Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes";23,508076703496
"6664";"VILLARRICA";"9120";2022;"Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias)";38,5825890427551
"6665";"VILLARRICA";"9120";2020;"Porcentaje de  la superficie cubierta por vegetación total";62,85
"6666";"VILLARRICA";"9120";2022;"Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios";0,161318026359753
"6667";"VILLARRICA";"9120";2021;"Porcentaje de cobertura de la red de ciclovía sobre la red vial";3,31
"6668";"VILLARRICA";"9120";2018;"Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF";0
"6669";"VILLARRICA";"9120";2019;"Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante";31,94
"6670";"VILLARRICA";"9120";2019;"Porcentaje de la población en situación de pobreza multidimensional";27,53
"6671";"VILLARRICA";"9120";2019;"Porcentaje de la población en situación de pobreza por ingresos";12,51
"6672";"VILLARRICA";"9120";2020;"Porcentaje de la superficie cubierta por vegetación densa";8,56
"6673";"VILLARRICA";"9120";2021;"Porcentaje de la superficie de campamentos respecto del área urbana";0
"6674";"VILLARRICA";"9120";2018;"Porcentaje de manzanas con veredas con buena calidad de pavimento";26,9
"6675";"VILLARRICA";"9120";2022;"Porcentaje de participación en las elecciones municipales por comuna";34,7419378321322
"6676";"VILLARRICA";"9120";2019;"Porcentaje de población atendida por el sistema de parques públicos";78,73
"6677";"VILLARRICA";"9120";2019;"Porcentaje de población atendida por el sistema de plazas públicas";65,56
"6678";"VILLARRICA";"9120";2018;"Porcentaje de población atendida por la red de ciclovías";46,58
"6679";"VILLARRICA";"9120";2022;"Porcentaje de residuos municipales valorizados";0,495350264295706
"6680";"VILLARRICA";"9120";2018;"Porcentaje de viviendas con situación de allegamiento externo";1,17
